customer_tweet_id,customer_author_id,customer_created_at,customer_text,support_reply_tweet_id,support_reply_author_id,support_reply_created_at,support_reply_text,document_text
3391,116506,Tue Oct 31 19:23:23 +0000 2017,"@AskPayPal I’ve sent a dm to ask regarding a charge in my bank acc, could you pls get back to me to advice?",3390.0,AskPayPal,Tue Oct 31 22:57:25 +0000 2017,@116506 Hi there! I've replied to your DM. :) ^JMR,"Customer: @AskPayPal I’ve sent a dm to ask regarding a charge in my bank acc, could you pls get back to me to advice?
Support: @116506 Hi there! I've replied to your DM. :) ^JMR"
3393,116507,Tue Oct 31 18:40:54 +0000 2017,@115993 I've been on hold w/ the claims dept for over an hour waiting for someone to answer. 🙄 whyyyy,3392.0,AskPayPal,Tue Oct 31 22:48:53 +0000 2017,@116507 Hi! I'm sorry to hear about this. Please send me a DM if you still need assistance. I'm happy to help ^JMR,"Customer: @115993 I've been on hold w/ the claims dept for over an hour waiting for someone to answer. 🙄 whyyyy
Support: @116507 Hi! I'm sorry to hear about this. Please send me a DM if you still need assistance. I'm happy to help ^JMR"
3395,116508,Tue Oct 31 18:45:14 +0000 2017,"@AskPayPal hello. why you don't process my request to change my name? I sent copy of passport about a week ago, but you still remain silent.",3394.0,AskPayPal,Tue Oct 31 22:47:21 +0000 2017,"@116508 Hey there, we've responded to your DM, so please message us back whenever you get the chance! ^EL","Customer: @AskPayPal hello. why you don't process my request to change my name? I sent copy of passport about a week ago, but you still remain silent.
Support: @116508 Hey there, we've responded to your DM, so please message us back whenever you get the chance! ^EL"
3397,116509,Tue Oct 31 18:21:27 +0000 2017,"@AskPayPal hello bought airtime of LJV0Y5SFRQ Confirmed. Ksh3,298.00  instead of 30.00ksh kindly help reverse",3396.0,AskPayPal,Tue Oct 31 22:42:38 +0000 2017,"@116509 Hello and thank you for reaching out. Please send me a DM with more information, so that I can further assist you. ^JDG","Customer: @AskPayPal hello bought airtime of LJV0Y5SFRQ Confirmed. Ksh3,298.00  instead of 30.00ksh kindly help reverse
Support: @116509 Hello and thank you for reaching out. Please send me a DM with more information, so that I can further assist you. ^JDG"
3399,116510,Tue Oct 31 18:13:06 +0000 2017,"@AskPayPal I just love the start of email 😁 https://t.co/8u1Pf5rJoN",3398.0,AskPayPal,Tue Oct 31 22:41:28 +0000 2017,@116510 I am sorry for the trouble with this email. Please DM me and I will be happy to help you further. ^GA,"Customer: @AskPayPal I just love the start of email 😁 https://t.co/8u1Pf5rJoN
Support: @116510 I am sorry for the trouble with this email. Please DM me and I will be happy to help you further. ^GA"
3401,116511,Tue Oct 31 23:47:06 +0000 2017,"@AskPlayStation Ok ya los estoy siguiendo, quedo atento a su respuesta",3403.0,AskPlayStation,Tue Oct 31 23:51:53 +0000 2017,@116511 Te hemos enviado un mensaje privado a traves de Twitter con instrucciones.,"Customer: @AskPlayStation Ok ya los estoy siguiendo, quedo atento a su respuesta
Support: @116511 Te hemos enviado un mensaje privado a traves de Twitter con instrucciones."
3402,116511,Tue Oct 31 14:58:25 +0000 2017,@116216 hola realice 2 compras fifa 18 y cod wwii en digital pero lo he recibido el código de descuento me ayudan id: roriak_,3400.0,AskPlayStation,Tue Oct 31 22:59:35 +0000 2017,@116511 Hola Cesar! Por favor siguenos en Twitter para brindarte asistencia por mensajes directos.,"Customer: @116216 hola realice 2 compras fifa 18 y cod wwii en digital pero lo he recibido el código de descuento me ayudan id: roriak_
Support: @116511 Hola Cesar! Por favor siguenos en Twitter para brindarte asistencia por mensajes directos."
3405,116512,Tue Oct 31 22:59:40 +0000 2017,@AskPlayStation U positive?,,,,,Customer: @AskPlayStation U positive?
3406,116512,Tue Oct 31 22:56:05 +0000 2017,@AskPlayStation When i pre ordered ww2 i was supposed to be able to pre download it but it just gave me a timer to release day help,3404.0,AskPlayStation,Tue Oct 31 22:58:37 +0000 2017,@116512 Hey Danny. The pre-load feature generally start two days before release date.,"Customer: @AskPlayStation When i pre ordered ww2 i was supposed to be able to pre download it but it just gave me a timer to release day help
Support: @116512 Hey Danny. The pre-load feature generally start two days before release date."
3419,116513,Tue Oct 31 14:23:31 +0000 2017,@AskPlayStation hey why can't I find Steven universe save the light. Isn't supposed to be out already??,3418.0,AskPlayStation,Tue Oct 31 22:54:57 +0000 2017,"@116513 Hi there, there might be a delay with the service, You can find the title here: https://t.co/D4u89fxYbQ
Let us know the results","Customer: @AskPlayStation hey why can't I find Steven universe save the light. Isn't supposed to be out already??
Support: @116513 Hi there, there might be a delay with the service, You can find the title here: https://t.co/D4u89fxYbQ
Let us know the results"
3421,116514,Wed Nov 01 02:56:40 +0000 2017,"@AskPlayStation It fixed itself 30 minutes prior to this tweet, thanks for the 8 hour late response anywho...",,,,,"Customer: @AskPlayStation It fixed itself 30 minutes prior to this tweet, thanks for the 8 hour late response anywho..."
3422,116514,Tue Oct 31 14:16:35 +0000 2017,@AskPlayStation Status page says the opposite of what my console says,3420.0,AskPlayStation,Tue Oct 31 22:53:30 +0000 2017,@116514 That's odd. PSN is online. Please power cycle your network devices and try again: https://t.co/UUMNDRIFMj,"Customer: @AskPlayStation Status page says the opposite of what my console says
Support: @116514 That's odd. PSN is online. Please power cycle your network devices and try again: https://t.co/UUMNDRIFMj"
3423,116514,Tue Oct 31 14:16:05 +0000 2017,Hey @AskPlayStation are the servers currently down?,,,,,Customer: Hey @AskPlayStation are the servers currently down?
3425,116515,Tue Oct 31 14:05:57 +0000 2017,@AskPlayStation I join Ps plus with the Fifa 18 points but I didn’t get the points !!?,3424.0,AskPlayStation,Tue Oct 31 22:52:02 +0000 2017,@116515 Here to help! We have sent you a Direct Message via Twitter with further instructions.,"Customer: @AskPlayStation I join Ps plus with the Fifa 18 points but I didn’t get the points !!?
Support: @116515 Here to help! We have sent you a Direct Message via Twitter with further instructions."
3427,116516,Tue Oct 31 13:59:03 +0000 2017,"@AskPlayStation i have lost my sony offical wireless stereo headset 2.0 adapter,is there anyway i could get a new adapter sent to me?",3426.0,AskPlayStation,Tue Oct 31 22:51:48 +0000 2017,@116516 Sorry to hear that! We have sent you a Direct Message via Twitter with further instructions.,"Customer: @AskPlayStation i have lost my sony offical wireless stereo headset 2.0 adapter,is there anyway i could get a new adapter sent to me?
Support: @116516 Sorry to hear that! We have sent you a Direct Message via Twitter with further instructions."
3429,116517,Tue Oct 31 13:59:38 +0000 2017,@AskPlayStation Trying to  but nba 2k18 with paypal but it keeps not letting me purchase. what do i do?,3428.0,AskPlayStation,Tue Oct 31 22:50:00 +0000 2017,"@116517 Sorry to hear that! For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n","Customer: @AskPlayStation Trying to  but nba 2k18 with paypal but it keeps not letting me purchase. what do i do?
Support: @116517 Sorry to hear that! For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n"
3431,116518,Tue Oct 31 22:45:16 +0000 2017,@AskPlayStation My account gotten took can yall get it the gamer tag is TalibanKelo508,3430.0,AskPlayStation,Tue Oct 31 22:49:40 +0000 2017,@116518 Hello there. Please check your DM's for more instructions.,"Customer: @AskPlayStation My account gotten took can yall get it the gamer tag is TalibanKelo508
Support: @116518 Hello there. Please check your DM's for more instructions."
3433,116519,Tue Oct 31 22:43:26 +0000 2017,@askplaystation - I have an issue with marvel vs capcom dlc. I would like a refund . How do I go about it ?,3432.0,AskPlayStation,Tue Oct 31 22:49:03 +0000 2017,"@116519 Hi Kevin! For refund info, please check the following link: https://t.co/MInrgZSl48","Customer: @askplaystation - I have an issue with marvel vs capcom dlc. I would like a refund . How do I go about it ?
Support: @116519 Hi Kevin! For refund info, please check the following link: https://t.co/MInrgZSl48"
3435,116520,Tue Oct 31 22:42:48 +0000 2017,"@AskPlayStation my ps4 software is stuck on 5.00 but i can still play online, i've been trying to update it to 5.01 but everytime it says the file is corrupted i've tried deleting and retrying, safe mode, restarting my ps4 and still i get file is corrupted.",3434.0,AskPlayStation,Tue Oct 31 22:46:47 +0000 2017,@116520 Hi! Try formatting a USB to FAT32 and reinstall the update following the steps on the next link: https://t.co/RhaVd8jm8i,"Customer: @AskPlayStation my ps4 software is stuck on 5.00 but i can still play online, i've been trying to update it to 5.01 but everytime it says the file is corrupted i've tried deleting and retrying, safe mode, restarting my ps4 and still i get file is corrupted.
Support: @116520 Hi! Try formatting a USB to FAT32 and reinstall the update following the steps on the next link: https://t.co/RhaVd8jm8i"
3437,116521,Tue Oct 31 13:57:22 +0000 2017,@116216 ¿me pueden seguir para una consulta por privado?,3436.0,AskPlayStation,Tue Oct 31 22:45:52 +0000 2017,"@116521 Hola Diego, si claro. Por favor siguenos en Twitter: @AskPlayStation para más instrucciones en mensaje directo.","Customer: @116216 ¿me pueden seguir para una consulta por privado?
Support: @116521 Hola Diego, si claro. Por favor siguenos en Twitter: @AskPlayStation para más instrucciones en mensaje directo."
3439,116522,Tue Oct 31 21:07:39 +0000 2017,"@116523 From tech rep: HP won't regionalize my current, working printer, wants me to buy a new one. What? Bad business. Lost this military customer",3438.0,HPSupport,Tue Oct 31 22:38:30 +0000 2017,"@116522 Hello, I have responded via private message. Thanks! ^Clayton","Customer: @116523 From tech rep: HP won't regionalize my current, working printer, wants me to buy a new one. What? Bad business. Lost this military customer
Support: @116522 Hello, I have responded via private message. Thanks! ^Clayton"
3440,116523,Tue Oct 31 20:25:57 +0000 2017,@116522 Apologies. Let me know if you are not contacted within the next day.,,,,,Customer: @116522 Apologies. Let me know if you are not contacted within the next day.
3441,116522,Tue Oct 31 19:00:43 +0000 2017,@116523 Congrats on worst customer support ever! Over 24 hours since 1st contact and still no solution to simple problem. The worst.,,,,,Customer: @116523 Congrats on worst customer support ever! Over 24 hours since 1st contact and still no solution to simple problem. The worst.
3443,116524,Tue Oct 31 22:19:15 +0000 2017,2) @116016 @ChaseSupport @116525 and yet it will log me in regardless via iOS and website. What kind of lax security are you running?,3442.0,ChaseSupport,Tue Oct 31 22:40:58 +0000 2017,@116524 2/2 sure to submit your feedback. ^BG,"Customer: 2) @116016 @ChaseSupport @116525 and yet it will log me in regardless via iOS and website. What kind of lax security are you running?
Support: @116524 2/2 sure to submit your feedback. ^BG"
3445,116524,Tue Oct 31 22:45:34 +0000 2017,@ChaseSupport Furthermore @116016 @ChaseSupport @116525 you tweeted this back in 2014. So don’t lie to us! https://t.co/XNy5Naulvg,,,,,Customer: @ChaseSupport Furthermore @116016 @ChaseSupport @116525 you tweeted this back in 2014. So don’t lie to us! https://t.co/XNy5Naulvg
3446,116524,Tue Oct 31 22:44:30 +0000 2017,@ChaseSupport In fact it’s well shared on several forums @116016 @ChaseSupport @116525 https://t.co/ZbF6Nnmoty,,,,,Customer: @ChaseSupport In fact it’s well shared on several forums @116016 @ChaseSupport @116525 https://t.co/ZbF6Nnmoty
3447,116524,Tue Oct 31 22:43:18 +0000 2017,@ChaseSupport Just tested it’s not was alerted to this fact by a coworker. @116526 even had an article about this https://t.co/QU4mifxH9D @116525,,,,,Customer: @ChaseSupport Just tested it’s not was alerted to this fact by a coworker. @116526 even had an article about this https://t.co/QU4mifxH9D @116525
3449,116527,Sun Nov 26 00:21:15 +0000 2017,"@AskTarget Well, I’ve already called customer service three times and they still haven’t resolved my issue but I supposed I’ll send a DM and see if there is anything you can do.",,,,,"Customer: @AskTarget Well, I’ve already called customer service three times and they still haven’t resolved my issue but I supposed I’ll send a DM and see if there is anything you can do."
3450,116527,Sat Nov 25 15:23:55 +0000 2017,It is painfully evident why retail places like @116062 are losing out to @115821. The customer service experience is night and day. #targetsucks,3448.0,AskTarget,Sun Nov 26 00:03:02 +0000 2017,"@116527 Please DM us more details about your experience, so we can take a further look and help prevent this from happening. Thanks for your patience!","Customer: It is painfully evident why retail places like @116062 are losing out to @115821. The customer service experience is night and day. #targetsucks
Support: @116527 Please DM us more details about your experience, so we can take a further look and help prevent this from happening. Thanks for your patience!"
3452,116528,Sat Nov 25 15:22:20 +0000 2017,"@AskTarget you do a great job empowering your employees/managers to do the right thing for customers, oh wait, you don’t. Never coming back.",3451.0,AskTarget,Sat Nov 25 23:57:09 +0000 2017,"@116528 Please DM us more details about your experience, so we can take a further look and assist you. Thanks for your patience!","Customer: @AskTarget you do a great job empowering your employees/managers to do the right thing for customers, oh wait, you don’t. Never coming back.
Support: @116528 Please DM us more details about your experience, so we can take a further look and assist you. Thanks for your patience!"
3455,116529,Sun Nov 26 00:11:04 +0000 2017,"@AskTarget I’ve checked the stores near my zip 60431. I have friends in the the following states: MI, OH, KY, IA, GA, FL. Still couldn’t find anything. I really want to find this bedding for my nursery.",3457.0,AskTarget,Sun Nov 26 14:55:31 +0000 2017,"@116529 That's a super cute set! We apologize that you're unable to find it. It's still showing as an active item in our system, so we encourage you to continue checking for availability. Thank you.","Customer: @AskTarget I’ve checked the stores near my zip 60431. I have friends in the the following states: MI, OH, KY, IA, GA, FL. Still couldn’t find anything. I really want to find this bedding for my nursery.
Support: @116529 That's a super cute set! We apologize that you're unable to find it. It's still showing as an active item in our system, so we encourage you to continue checking for availability. Thank you."
